YEAR,TITLE,citations
2018,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,1109
2018,How Does Batch Normalization Help Optimization?,847
2018,Towards Robust Detection of Adversarial Examples,114
2018,Training Neural Networks Using Features Replay,45
2018,Faster Neural Networks Straight from JPEG,88
2018,Hierarchical Graph Representation Learning with Differentiable Pooling,565
2018,Bayesian Model-Agnostic Meta-Learning,212
2018,Evolved Policy Gradients,137
2018,BourGAN: Generative Networks with Metric Embeddings,38
2018,Scalable End-to-End Autonomous Vehicle Testing via Rare-event Simulation,103
2018,Generalisation of structural knowledge in the hippocampal-entorhinal system,40
2018,Task-Driven Convolutional Recurrent Models of the Visual System,103
2018,Neural-Symbolic VQA: Disentangling Reasoning from Vision and Language Understanding,279
2018,Extracting Relationships by Multi-Domain Matching,40
2018,Sparse Attentive Backtracking: Temporal Credit Assignment Through Reminding,62
2018,Beauty-in-averageness and its contextual modulations: A Bayesian statistical account,2
2018,Stimulus domain transfer in recurrent models for large scale cortical population prediction on video,24
2018,A probabilistic population code based on neural samples,9
2018,cpSGD: Communication-efficient and differentially-private distributed SGD,214
2018,Bounded-Loss Private Prediction Markets,2
2018,Ex ante coordination and collusion in zero-sum multi-player extensive-form games,31
2018,Model-Agnostic Private Learning,27
2018,Adversarially Robust Generalization Requires More Data ,428
2018,Bayesian Pose Graph Optimization via Bingham Distributions and Tempered Geodesic MCMC,27
2018,A Statistical Recurrent Model on the Manifold of Symmetric Positive Definite Matrices,13
2018,Designing by Training: Acceleration Neural Network for Fast High-Dimensional Convolution,4
2018,Greedy Hash: Towards Fast Optimization for Accurate Hash Coding in CNN,59
2018,Generative Probabilistic Novelty Detection with Adversarial Autoencoders,159
2018,Joint Sub-bands Learning with Clique Structures for Wavelet Domain Super-Resolution,36
2018,Compact Generalized Non-local Network,100
2018,BinGAN: Learning Compact Binary Descriptors with a Regularized GAN,37
2018,RenderNet: A deep convolutional network for differentiable rendering from 3D shapes,92
2018,LF-Net: Learning Local Features from Images,206
2018,Unsupervised Learning of Shape and Pose with Differentiable Point Clouds,141
2018,Modelling and unsupervised learning of symmetric deformable object categories,8
2018,Multi-View Silhouette and Depth Decomposition for High Resolution 3D Object Representation,31
2018,Image Inpainting via Generative Multi-column Convolutional Neural Networks,134
2018,Beyond Grids: Learning Graph Representations for Visual Recognition,92
2018,Foreground Clustering for Joint Segmentation and Localization in Videos and Images,2
2018,LinkNet: Relational Embedding for Scene Graph,79
2018,Context-aware Synthesis and Placement of Object Instances,68
2018,Geometry-Aware Recurrent Neural Networks for Active Visual Recognition,20
2018,See and Think: Disentangling Semantic Scene Completion,38
2018,Active Matting,10
2018,A Unified Feature Disentangler for Multi-Domain Image Translation and Manipulation,135
2018,Turbo Learning for CaptionBot and DrawingBot,20
2018,Dialog-based Interactive Image Retrieval,77
2018,Hybrid Retrieval-Generation Reinforced Agent for Medical Image Report Generation,112
2018,Sequential Context Encoding for Duplicate Removal,12
2018,Hybrid Knowledge Routed Modules for Large-scale Object Detection,51
2018,SNIPER: Efficient Multi-Scale Training,330
2018,Revisiting Multi-Task Learning with ROCK: a Deep Residual Auxiliary Block for Visual Detection,32
2018,MetaAnchor: Learning to Detect Objects with Customized Anchors,95
2018,Learning Hierarchical Semantic Image Manipulation through Structured Representations,58
2018,"Cooperative Holistic Scene Understanding: Unifying 3D Object, Layout, and Camera Pose Estimation",41
2018,3D-Aware Scene Manipulation via Inverse Graphics,65
2018,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification,203
2018,Sequence-to-Segment Networks for Segment Detection,11
2018,Stacked Semantics-Guided Attention Model for Fine-Grained Zero-Shot Learning,74
2018,DeepExposure: Learning to Expose Photos with Asynchronously Reinforced Adversarial Learning,25
2018,Self-Erasing Network for Integral Object Attention,123
2018,Searching for Efficient Multi-Scale Architectures for Dense Image Prediction,283
2018,DifNet: Semantic Segmentation by Diffusion Networks,21
2018,Learning a High Fidelity Pose Invariant Model for High-resolution Face Frontalization,65
2018,Attention in Convolutional LSTM for Gesture Recognition,61
2018,Partially-Supervised Image Captioning,21
2018,Learning to Specialize with Knowledge Distillation for Visual Question Answering,23
2018,Chain of Reasoning for Visual Question Answering,29
2018,Learning Conditioned Graph Structures for Interpretable Visual Question Answering,151
2018,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering,112
2018,Overcoming Language Priors in Visual Question Answering with Adversarial Regularization,118
2018,Non-Local Recurrent Network for Image Restoration,329
2018,Neural Nearest Neighbors Networks,189
2018,Training deep learning based denoisers without ground truth data,63
2018,Adversarial Regularizers in Inverse Problems,121
2018,Densely Connected Attention Propagation for Reading Comprehension,47
2018,Layer-Wise Coordination between Encoder and Decoder for Neural Machine Translation,90
2018,e-SNLI: Natural Language Inference with Natural Language Explanations,149
2018,The challenge of realistic music generation: modelling raw audio at scale,111
2018,Fully Neural Network Based Speech Recognition on Mobile and Embedded Devices,31
2018,Transfer Learning from Speaker Verification to Multispeaker Text-To-Speech Synthesis,371
2018,SING: Symbol-to-Instrument Neural Generator,36
2018,Neural Voice Cloning with a Few Samples,184
2018,GroupReduce: Block-Wise Low-Rank Approximation for Neural Language Model Shrinking,35
2018,Dialog-to-Action: Conversational Question Answering Over a Large-Scale Knowledge Base,66
2018,Generating Informative and Diverse Conversational Responses via Adversarial Information Maximization,163
2018,Answerer in Questioner's Mind: Information Theoretic Approach to Goal-Oriented Visual Dialog,23
2018,Trajectory Convolution for Action Recognition,63
2018,Video Prediction via Selective Sampling,19
2018,Unsupervised Learning of Artistic Styles with Archetypal Style Analysis,19
2018,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples,105
2018,Speaker-Follower Models for Vision-and-Language Navigation,223
2018,Neural Code Comprehension: A Learnable Representation of Code Semantics,96
2018,MiME: Multilevel Medical Embedding of Electronic Health Records for Predictive Healthcare,115
2018,Distilled Wasserstein Learning for Word Embedding and Topic Modeling,53
2018,Learning to Optimize Tensor Programs,156
2018,Learning to Solve SMT Formulas,45
2018,Data center cooling using model-predictive control,77
2018,Bayesian Inference of Temporal Task Specifications from Demonstrations,34
2018,Training Deep Neural Networks with 8-bit Floating Point Numbers,255
2018,Snap ML: A Hierarchical Framework for Machine Learning,21
2018,Learning filter widths of spectral decompositions with wavelets,19
2018,A Likelihood-Free Inference Framework for Population Genetic Data using Exchangeable Neural Networks,46
2018,Latent Gaussian Activity Propagation: Using Smoothness and Structure to Separate and Localize Sounds in Large Noisy Environments,1
2018,Inferring Latent Velocities from Weather Radar Data using Gaussian Processes,2
2018,Bayesian Nonparametric Spectral Estimation,17
2018,Learning a Warping Distance from Unlabeled Time Series Using Sequence Autoencoders,26
2018,Precision and Recall for Time Series,49
2018,Deep Generative Markov State Models,42
2018,Doubly Robust Bayesian Inference for Non-Stationary Streaming Data with $\beta$-Divergences,29
2018,Regularization Learning Networks: Deep Learning for Tabular Datasets,33
2018,Generative modeling for protein structures,70
2018,Geometry Based Data Generation,19
2018,Learning Concave Conditional Likelihood Models for Improved Analysis of Tandem Mass Spectra,3
2018,Generalizing Tree Probability Estimation via Bayesian Networks,9
2018,Learning Temporal Point Processes via Reinforcement Learning,69
2018,Exponentially Weighted Imitation Learning for Batched Historical Data,39
2018,Evidential Deep Learning to Quantify Classification Uncertainty,206
2018,Explanations based on the Missing: Towards Contrastive Explanations with Pertinent Negatives,246
2018,Towards Robust Interpretability with Self-Explaining Neural Networks,363
2018,Model Agnostic Supervised Local Explanations,88
2018,To Trust Or Not To Trust A Classifier,223
2018,Predict Responsibly: Improving Fairness and Accuracy by Learning to Defer,50
2018,Hunting for Discriminatory Proxies in Linear Regression Models,10
2018,Empirical Risk Minimization Under Fairness Constraints,232
2018,Approximation algorithms for stochastic clustering,7
2018,Re-evaluating evaluation,70
2018,Does mitigating ML's impact disparity require treatment disparity?,113
2018,Enhancing the Accuracy and Fairness of Human Decision Making,18
2018,The Price of Fair PCA: One Extra dimension,71
2018,Practical Methods for Graph Two-Sample Testing,25
2018,Topkapi: Parallel and Fast Sketches for Finding Top-K Frequent Elements,8
2018,KDGAN: Knowledge Distillation with Generative Adversarial Networks,96
2018,Modeling Dynamic Missingness of Implicit Feedback for Recommendation,28
2018,Gamma-Poisson Dynamic Matrix Factorization Embedded with Metadata Influence,9
2018,Non-metric Similarity Graphs for Maximum Inner Product Search,34
2018,Norm-Ranging LSH for Maximum Inner Product Search,33
2018,A Dual Framework for Low-rank Tensor Completion,20
2018,Low-Rank Tucker Decomposition of Large Tensors Using TensorSketch,46
2018,Dropping Symmetry for Fast Symmetric Nonnegative Matrix Factorization,18
2018,Semidefinite relaxations for certifying robustness to adversarial examples,238
2018,Privacy Amplification by Subsampling: Tight Analyses via Couplings and Divergences,112
2018,Differentially Private Testing of Identity and Closeness of Discrete Distributions,50
2018,Differentially Private k-Means with Constant Multiplicative Error,13
2018,Local Differential Privacy for Evolving Data,42
2018,Adversarial Attacks on Stochastic Bandits,74
2018,Distributed Learning without Distress: Privacy-Preserving Empirical Risk Minimization,86
2018,A Spectral View of Adversarially Robust Features,17
2018,Efficient Formal Safety Analysis of Neural Networks,215
2018,Contamination Attacks and Mitigation in Multi-Party Machine Learning,45
2018,Explaining Deep Learning Models -- A Bayesian Non-parametric Approach,32
2018,Data-Driven Clustering via Parameterized Lloyd's Families,20
2018,Manifold Structured Prediction,11
2018,"Loss Surfaces, Mode Connectivity, and Fast Ensembling of DNNs",247
2018,Masking: A New Perspective of Noisy Supervision,119
2018,Supervising Unsupervised Learning,21
2018,One-Shot Unsupervised Cross Domain Translation,67
2018,Neural Architecture Search with Bayesian Optimisation and Optimal Transport,349
2018,Adapted Deep Embeddings: A Synthesis of Methods for k-Shot Inductive Transfer Learning,57
