YEAR,TITLE,citations 
2018,Online Convolutional Sparse Coding with Sample-Dependent Dictionary,6
2018,Stein Variational Message Passing for Continuous Graphical Models,29
2018,Approximate Leave-One-Out for Fast Parameter Tuning in High Dimensions,17
2018,Curriculum Learning by Transfer Learning: Theory and Experiments with Deep Networks,116
2018,Extracting Automata from Recurrent Neural Networks Using Queries and Counterexamples,122
2018,LeapsAndBounds: A Method for Approximately Optimal Algorithm Configuration,28
2018,Deep Predictive Coding Network for Object Recognition,49
2018,Towards Fast Computation of Certified Robustness for ReLU Networks,391
2018,Provable Defenses against Adversarial Examples via the Convex Outer Adversarial Polytope,906
2018,Local Density Estimation in High Dimensions,14
2018,Adaptive Exploration-Exploitation Tradeoff for Opportunistic Bandits,20
2018,SQL-Rank: A Listwise Approach to Collaborative Ranking,25
2018,Error Compensated Quantized SGD and its Applications to Large-scale Distributed Optimization,134
2018,Reinforcing Adversarial Robustness using Model Confidence Induced by Adversarial Training,18
2018,Discrete-Continuous Mixtures in Probabilistic Programming: Generalized Semantics and Inference Algorithms,17
2018,Variance Regularized Counterfactual Risk Minimization via Variational Divergence Minimization,10
2018,Deep k-Means: Re-Training and Parameter Sharing with Harder Cluster Assignments for Compressing Deep Convolutions,78
2018,Bayesian Quadrature for Multiple Related Integrals,32
2018,Model-Level Dual Learning,42
2018,"Dynamical Isometry and a Mean Field Theory of CNNs: How to Train 10,000-Layer Vanilla Convolutional Neural Networks",189
2018,Orthogonality-Promoting Distance Metric Learning: Convex Relaxation and Theoretical Analysis,19
2018,Nonoverlap-Promoting Variable Selection,6
2018,Learning Semantic Representations for Unsupervised Domain Adaptation,248
2018,Rates of Convergence of Spectral Methods for Graphon Estimation,53
2018,Learning Registered Point Processes from Idiosyncratic Observations,9
2018,Representation Learning on Graphs with Jumping Knowledge Networks,674
2018,Learning to Explore via Meta-Policy Gradient,37
2018,Nonparametric Regression with Comparisons: Escaping the Curse of Dimensionality with Ordinal Information,5
2018,Optimal Tuning for Divide-and-conquer Kernel Ridge Regression with Massive Data,18
2018,Continuous and Discrete-time Accelerated Stochastic Mirror Descent for Strongly Convex Functions,14
2018,A Semantic Loss Function for Deep Learning with Symbolic Knowledge,192
2018,Causal Bandits with Propagating Inference,10
2018,Active Learning with Logged Data,19
2018,"Binary Classification with Karmic, Threshold-Quasi-Concave Metrics",21
2018,Characterizing and Learning Equivalence Classes of Causal DAGs under Interventions,37
2018,Dependent Relational Gamma Process Models for Longitudinal Networks,11
2018,Goodness-of-Fit Testing for Discrete Distributions via Stein Discrepancy,29
2018,Mean Field Multi-Agent Reinforcement Learning,284
2018,"Yes, but Did It Work?: Evaluating Variational Inference",84
2018,Hierarchical Text Generation and Planning for Strategic Dialogue,35
2018,Massively Parallel Algorithms and Hardness for Single-Linkage Clustering under $\ell_p$ Distances,19
2018,Communication-Computation Efficient Gradient Coding,132
2018,Variable Selection via Penalized Neural Network: a Drop-Out-One Loss Approach,20
2018,Loss Decomposition for Fast Learning in Large Output Spaces,18
2018,Byzantine-Robust Distributed Learning: Towards Optimal Statistical Rates,312
2018,Semi-Implicit Variational Inference,83
2018,Disentangled Sequential Autoencoder,84
2018,Probably Approximately Metric-Fair Learning,40
2018,GAIN: Missing Data Imputation using Generative Adversarial Nets,349
2018,RadialGAN: Leveraging multiple datasets to improve target-specific predictive models using Generative Adversarial Networks,21
2018,GraphRNN: Generating Realistic Graphs with Deep Auto-regressive Models,462
2018,An Efficient Semismooth Newton based Algorithm for Convex Clustering,22
2018,A Conditional Gradient Framework for Composite Convex Minimization with Applications to Semidefinite Programming,23
2018,Policy Optimization as Wasserstein Gradient Flows,40
2018,Problem Dependent Reinforcement Learning Bounds Which Can Identify Bandit Structure in MDPs,10
2018,Fast and Sample Efficient Inductive Matrix Completion via Multi-Phase Procrustes Flow,18
2018,Large-Scale Sparse Inverse Covariance Estimation via Thresholding and Max-Det Matrix Completion,28
2018,High Performance Zero-Memory Overhead Direct Convolutions,33
2018,Safe Element Screening for Submodular Function Minimization,1
2018,Improving the Privacy and Accuracy of ADMM-Based Distributed Algorithms,47
2018,Stabilizing Gradients for Deep Neural Networks via Efficient SVD Parameterization,76
2018,Learning Long Term Dependencies via Fourier Recurrent Units,19
2018,Tropical Geometry of Deep Neural Networks,60
2018,Deep Bayesian Nonparametric Tracking,9
2018,Composable Planning with Attributes,53
2018,Noisy Natural Gradient as Variational Inference,139
2018,A Primal-Dual Analysis of Global Optimality in Nonconvex Low-Rank Matrix Recovery,30
2018,Fully Decentralized Multi-Agent Reinforcement Learning with Networked Agents,297
2018,Dynamic Regret of Strongly Adaptive Methods,45
2018,Inter and Intra Topic Structure Learning with Word Embeddings,11
2018,Adversarially Regularized Autoencoders,176
2018,MSplit LBI: Realizing Feature Selection and Dense Estimation Simultaneously in Few-shot and Zero-shot Learning,15
2018,Composite Marginal Likelihood Methods for Random Utility Models,9
2018,Lightweight Stochastic Optimization for Minimizing Finite Sums with Infinite Data,8
2018,A Robust Approach to Sequential Information Theoretic Planning,7
2018,Revealing Common Statistical Behaviors in Heterogeneous Populations,0
2018,Understanding Generalization and Optimization Performance of Deep CNNs,31
2018,Distributed Asynchronous Optimization with Unbounded Delays: How Slow Can You Go?,39
2018,A Simple Stochastic Variance Reduced Algorithm with Fast Convergence Rates,68
2018,Stochastic Variance-Reduced Cubic Regularized Newton Methods,36
2018,Racing Thompson: an Efficient Algorithm for Thompson Sampling with Non-conjugate Priors,3
2018,Distributed Nonparametric Regression under Communication Constraints,22
2018,Message Passing Stein Variational Gradient Descent,49
2018,Stochastic Variance-Reduced Hamilton Monte Carlo Methods,28
2018,Rectify Heterogeneous Models with Semantic Mapping,16
2018,Hierarchical Long-term Video Prediction without Supervision,91
2019,AReS and MaRS Adversarial and MMD-Minimizing Regression for SDEs,12
2019,Dynamic Weights in Multi-Objective Deep Reinforcement Learning,37
2019,MixHop: Higher-Order Graph Convolutional Architectures via Sparsified Neighborhood Mixing,252
2019,Communication-Constrained Inference and the Role of Shared Randomness,4
2019,Distributed Learning with Sublinear Communication,21
2019,Communication Complexity in Locally Private Distribution Estimation and Heavy Hitters,26
2019,Learning Models from Data with Measurement Error: Tackling Underreporting,7
2019,TibGM: A Transferable and Information-Based Graphical Model Approach for Reinforcement Learning,1
2019,PAC Learnability of Node Functions in Networked Dynamical Systems,3
2019,Static Automatic Batching In TensorFlow,9
2019,Efficient Full-Matrix Adaptive Regularization,39
2019,Online Control with Adversarial Disturbances,93
2019,Fair Regression: Quantitative Definitions and Reduction-Based Algorithms,77
2019,Learning to Generalize from Sparse and Underspecified Rewards,62
2019,The Kernel Interaction Trick: Fast Bayesian Discovery of Pairwise Interactions in High Dimensions,17
2019,Understanding the Impact of Entropy on Policy Optimization,95
2019,Fairwashing: the risk of rationalization,52
2019,Adaptive Stochastic Natural Gradient Method for One-Shot Neural Architecture Search,49
2019,Projections for Approximate Policy Iteration Algorithms,5
2019,Validating Causal Inference Models via Influence Functions,37
2019,Multi-objective training of Generative Adversarial Networks with multiple discriminators,31
2019,"Graph Element Networks: adaptive, structured computation and memory",29
2019,Analogies Explained: Towards Understanding Word Embeddings,71
2019,Infinite Mixture Prototypes for Few-shot Learning,114
2019,A Convergence Theory for Deep Learning via Over-Parameterization,686
2019,Asynchronous Batch Bayesian Optimisation with Improved Local Penalisation,19
2019,Bounding User Contributions: A Bias-Variance Trade-off in Differential Privacy,22
2019,Explaining Deep Neural Networks with a Polynomial Time Algorithm for Shapley Value Approximation,91
2019,Scaling Up Ordinal Embedding: A Landmark Approach,6
2019,Sorting Out Lipschitz Function Approximation,140
2019,Sparse Multi-Channel Variational Autoencoder for the Joint Analysis of Heterogeneous Data,20
2019,Unsupervised Label Noise Modeling and Loss Correction,177
2019,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks,474
2019,Distributed Weighted Matching via Randomized Composable Coresets,5
2019,Stochastic Gradient Push for Distributed Deep Learning,150
2019,Bayesian Optimization of Composite Functions,30
2019,Linear-Complexity Data-Parallel Earth Mover’s Distance Approximations,22
2019,Benefits and Pitfalls of the Exponential Mechanism with Applications to Hilbert Spaces and Functional PCA,12
2019,Feature Grouping as a Stochastic Regularizer for High-Dimensional Structured Data,5
2019,Beyond the Chinese Restaurant and Pitman-Yor processes: Statistical Models with double power-law behavior,6
2019,Scalable Fair Clustering,93
2019,Entropic GANs meet VAEs: A Statistical Approach to Compute Sample Likelihoods in GANs,13
2019,Provable Guarantees for Gradient-Based Meta-Learning,84
2019,Open-ended learning in symmetric zero-sum games,65
2019,Concrete Autoencoders: Differentiable Feature Selection and Reconstruction,33
2019,HOList: An Environment for Machine Learning of Higher Order Logic Theorem Proving,67
2019,Structured agents for physical construction,38
2019,Learning to Route in Similarity Graphs,9
2019,A Personalized Affective Memory Model for Improving Emotion Recognition,12
2019,Scale-free adaptive planning for deterministic dynamics & discounted rewards,3
2019,Pareto Optimal Streaming Unsupervised Classification,2
2019,Categorical Feature Compression via Submodular Optimization,11
2019,Noise2Self: Blind Denoising by Self-Supervision,188
2019,Efficient optimization of loops and limits with randomized telescoping sums,13
2019,Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces,38
2019,Switching Linear Dynamics for Variational Bayes Filtering,30
2019,Active Learning for Probabilistic Structured Prediction of Cuts and Matchings,3
2019,Invertible Residual Networks,281
2019,Greedy Layerwise Learning Can Scale To ImageNet,76
2019,Overcoming Multi-model Forgetting,16
2019,Optimal Kronecker-Sum Approximation of Real Time Recurrent Learning,8
2019,Adversarially Learned Representations for Information Obfuscation and Inference,26
2019,Bandit Multiclass Linear Classification: Efficient Algorithms for the Separable Case,3
2019,Analyzing Federated Learning through an Adversarial Lens,284
2019,Optimal Continuous DR-Submodular Maximization and Applications to Provable Mean Field Inference,17
2019,More Efficient Off-Policy Evaluation through Regularized Targeted Learning,26
2019,A Kernel Perspective for Regularizing Deep Neural Networks,39
